country,number,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,key_head_x_normalized,key_head_y_normalized,key_head_z_normalized,key_left_hand_x_normalized,key_left_hand_y_normalized,key_left_hand_z_normalized,key_right_hand_x_normalized,key_right_hand_y_normalized,key_right_hand_z_normalized,key_left_arm_x_normalized,key_left_arm_y_normalized,key_left_arm_z_normalized,key_right_arm_x_normalized,key_right_arm_y_normalized,key_right_arm_z_normalized,key_left_leg_x_normalized,key_left_leg_y_normalized,key_left_leg_z_normalized,key_right_leg_x_normalized,key_right_leg_y_normalized,key_right_leg_z_normalized,key_body_x_normalized,key_body_y_normalized,key_body_z_normalized,key_left_foot_x_normalized,key_left_foot_y_normalized,key_left_foot_z_normalized,key_right_foot_x_normalized,key_right_foot_y_normalized,key_right_foot_z_normalized,key_head_x_raw,key_head_y_raw,key_head_z_raw,key_left_hand_x_raw,key_left_hand_y_raw,key_left_hand_z_raw,key_right_hand_x_raw,key_right_hand_y_raw,key_right_hand_z_raw,key_left_arm_x_raw,key_left_arm_y_raw,key_left_arm_z_raw,key_right_arm_x_raw,key_right_arm_y_raw,key_right_arm_z_raw,key_left_leg_x_raw,key_left_leg_y_raw,key_left_leg_z_raw,key_right_leg_x_raw,key_right_leg_y_raw,key_right_leg_z_raw,key_body_x_raw,key_body_y_raw,key_body_z_raw,key_left_foot_x_raw,key_left_foot_y_raw,key_left_foot_z_raw,key_right_foot_x_raw,key_right_foot_y_raw,key_right_foot_z_raw
Singapore,09,41.81818,85.89744,48.64865,9.67742,57.97101,81.25,0.0,41.93548,42.72206,22.66361,62.16862,42.6148,36.23856,40.98511,8.24675,45.35819,65.65464,49.69078,26.40794,56.66177,24.49453,35.75022,59.71084,74.66976,73.42209,59.2663,46.73164,63.84648,59.435,49.00062,20.43843,54.13945,77.03431,68.00931,70.21741,66.4157,69.88774,59.93539,-0.8914074,-1.3351533,-1.462426,0.4050676,-0.739295,-1.1535968,-1.794899,0.1973447,-0.8193798,0.7943466,-1.1202879,-1.010758,-1.1071371,-0.3482413,-0.5365155,0.5733652,1.0421279,0.0623974,-0.2363048,0.7422334,-0.1713166,-0.1861749,-0.6141301,-0.327096,0.7506999,2.1146337,0.7217809,-0.048956,2.034398,0.229447
Singapore,10,52.72727,89.74359,56.75676,10.75269,63.76812,87.5,0.0,45.16129,63.66162,59.10941,70.05769,71.10051,76.52039,56.80047,17.26675,58.72029,56.90901,63.78565,69.24496,72.52624,34.21057,58.40938,42.25853,51.20008,37.98726,63.20629,52.28113,27.28746,23.80934,69.49437,57.61432,59.68766,76.73018,12.65994,65.69276,93.9031,24.18237,22.05986,0.0415399,4.0367103,-0.955276,2.1404722,6.1537784,-0.0450683,-1.3213851,2.4140019,-1.2699952,1.5108438,4.6097076,-0.1891527,-0.6691186,2.5617617,-1.3415647,-0.6200695,-1.9291153,0.1588961,-0.0164258,-2.0874993,-1.0576575,0.2351599,1.7395734,-0.1988608,0.7149353,-5.0485921,0.5322184,2.0893401,-5.3146974,-1.2784546
Singapore,11,49.09091,91.02564,13.51351,9.67742,66.66667,87.5,0.0,43.54839,64.89455,45.99021,85.55226,45.94782,55.96812,52.65729,50.5886,58.86633,91.08584,41.65371,50.67839,64.78256,48.64996,53.3159,83.54571,72.52596,47.87575,46.64545,38.56345,49.13743,79.96913,54.96488,43.85898,69.65717,72.7332,34.40394,55.74669,46.37346,54.00239,62.58198,0.096472,2.1030291,0.0407946,0.6081219,2.6368502,-0.3354714,0.427878,2.4382295,0.4909525,0.3857908,2.126193,-0.5901901,-0.0181615,1.9076319,0.562952,0.4643527,-1.0999564,-0.2467135,-0.5599404,-0.3962732,0.3395577,-0.0635546,0.8686867,0.0315635,0.244898,-2.2345193,0.1155229,-1.6080791,-0.5198523,0.3348131
Singapore,12,65.45455,87.17949,6.75676,5.37634,86.95652,95.3125,0.0,48.3871,78.42281,50.69185,54.15509,65.30104,63.79821,31.36242,47.43271,72.5551,41.15697,63.57053,56.22765,42.13958,52.14203,65.58073,29.84074,84.13412,37.73711,82.71772,1.98715,70.13292,51.36133,70.87649,47.19142,34.13358,84.79583,22.12229,77.02832,13.59269,72.83446,41.95636,0.6992143,2.7960181,-1.977577,1.7871573,3.9767441,-1.8280696,0.2622068,4.7090783,-2.0816126,1.4999086,2.8684769,-1.7628484,0.1392679,3.4827422,-1.9143787,1.0546286,-1.9500903,0.6367715,-2.0091468,1.2288155,-0.3721839,0.2635752,1.079672,-0.78949,1.6634405,-3.8239903,1.0071276,-4.1581562,2.5082085,-0.4863347
Singapore,13,63.63636,84.61538,10.81081,61.29032,72.46377,84.375,0.0,45.16129,78.77807,24.86079,60.04302,42.51167,44.59416,49.71625,21.09682,35.19623,66.7035,46.27506,34.99924,63.16379,40.39932,27.56039,58.21204,71.54563,73.3683,44.59952,34.89988,60.43321,39.55564,73.85457,23.11698,54.38621,70.11237,65.53773,64.29551,59.91324,66.63348,52.79006,0.7150426,-1.0113029,-1.5990706,0.3987848,0.6905257,-0.5416144,-1.1203218,-1.4884372,-0.7653378,0.6207118,0.0289066,-0.674025,-0.3901173,-1.4000197,-0.6056527,0.4145029,1.0376179,-0.2968226,-0.7050963,0.4780405,-0.6659008,0.3248022,-0.4445438,-0.3213929,-0.0633068,1.7947663,0.4736801,-0.5547944,1.5111367,-0.0550232
Singapore,14,45.45455,82.05128,56.75676,9.67742,56.52174,82.8125,0.0,43.54839,58.10941,19.90382,68.57417,44.43786,36.77596,41.05076,10.45929,36.20416,76.12183,53.59354,28.30588,58.85936,28.60421,28.61484,70.63888,67.76889,74.2061,55.30837,50.2726,65.36873,80.56489,59.12562,19.02997,60.74725,72.85054,68.11742,67.8201,63.01583,69.85883,76.09912,-0.2058348,-1.7419272,-1.0506444,0.5161319,-0.6473344,-1.1489956,-1.6787493,-1.3212307,-0.280062,0.9927388,-0.8664155,-0.8969471,-0.9218645,-1.2646022,-0.0324211,0.2224553,1.1078678,-0.0345406,-0.0960068,0.8600581,0.3543798,0.0219869,-0.7033036,-0.1743706,0.2586974,2.1286253,0.6213447,-0.3134376,2.0297492,0.8729579
Singapore,15,43.63636,89.74359,70.27027,82.7957,53.62319,60.9375,7.54717,40.32258,52.65867,20.89706,73.13649,32.5674,36.40247,41.88341,6.70088,36.40264,82.8473,40.22128,28.79282,59.32058,23.44532,29.02715,76.22411,63.67334,72.62092,39.50749,61.71391,65.46588,78.14343,53.02858,19.73808,65.47524,68.18412,68.57608,42.10986,78.00178,68.90688,74.13138,-0.4486889,-1.5955303,-0.757355,-0.2070392,-0.711247,-1.0906336,-1.8760508,-1.288304,0.0664649,0.3129747,-0.8012807,-0.8730608,-1.1544374,-1.2116512,0.2252173,0.0141962,0.9749488,-0.4215371,0.3573148,0.867578,0.2941356,-0.1033633,-0.6584709,-0.0650929,-0.2900643,2.1879849,-0.4557992,0.852347,1.8766824,0.794618
Singapore,16,69.09091,87.17949,2.7027,5.37634,92.75362,96.875,0.0,48.3871,58.31526,20.63465,65.59072,54.69208,39.64311,53.05092,13.27435,29.93613,69.9185,46.82054,29.61384,67.92127,26.73834,24.62048,63.05732,80.01124,74.58625,46.51576,40.07733,68.73242,69.62028,53.28551,19.32919,60.38001,83.78675,68.57327,49.4218,62.1024,70.85859,72.18755,-0.1966635,-1.6342068,-1.2424357,1.1408392,-0.1567043,-0.3078815,-1.5309698,-2.3610421,-0.5996863,0.6484409,-0.691459,-0.4276397,-1.0059815,-1.7775785,-0.3821469,0.8449795,1.1397443,-0.24989,-0.4999581,1.1204138,0.0820857,-0.0980811,-0.6843592,-0.1828586,1.5447743,2.1876213,-0.1494618,-0.3844951,2.1905037,0.7172301
Thailand,01,65.45455,84.61538,70.27027,75.26882,63.76812,28.125,0.0,77.41935,58.19235,16.69399,57.35158,54.82232,38.49099,47.8841,24.01702,43.86986,60.58967,51.22908,25.88901,60.41615,23.59279,31.50066,51.04774,91.12473,68.60044,46.23798,16.46963,63.91206,49.01265,53.00653,16.56017,48.00787,83.43421,68.81095,68.13049,31.08522,70.00089,54.5849,-0.2021396,-2.2150334,-1.7720899,1.1487736,-0.3538559,-0.6700333,-0.9670228,-0.0495556,-1.0803505,0.8725441,-1.1897018,-0.8163223,-1.1477894,-0.8939909,-0.9361314,1.4101012,0.6378281,-0.2566933,-1.4353297,0.7473098,-0.4306172,-0.1038167,-0.8596728,-0.4688148,1.5033165,2.2183815,0.6343484,-2.79738,2.052592,0.0164333
Thailand,02,72.72727,60.25641,51.35135,7.52688,63.76812,87.5,0.0,83.87097,59.34623,23.0355,59.4217,55.68132,25.83963,40.4906,38.21384,40.70018,47.45118,49.35296,21.72589,58.10144,31.94026,35.25409,46.29834,87.58997,72.00999,43.19924,25.06297,63.5863,55.63888,53.2059,20.00116,52.16163,81.50422,69.17923,62.62575,36.56519,70.15803,50.4543,-0.1507292,-1.2803379,-1.6390125,1.2011053,-2.5187709,-1.1882582,-0.2217471,-0.5753786,-1.757306,0.7771738,-1.7465718,-0.9361991,-0.7714687,-0.4119561,-1.155214,1.2303584,0.9237224,-0.3311185,-1.0948489,0.7220949,-0.2657613,-0.0997179,-0.6418145,-0.3728093,1.2763534,2.2660435,0.4037244,-2.3710826,2.0778583,-0.1480143
Thailand,03,76.36364,98.71795,45.94595,3.22581,78.26087,93.75,0.0,85.48387,57.42843,18.36954,65.67063,54.16277,38.57218,47.43491,13.23525,31.17619,61.66066,52.37082,27.00151,60.82511,23.94123,25.16092,56.24311,85.12898,69.23437,51.24233,21.19815,60.27664,54.84588,56.91906,17.19556,54.79527,81.66457,66.76575,67.32935,38.52876,67.89191,57.04924,-0.2361758,-1.9680691,-1.2372987,1.1085923,-0.3399634,-0.7015185,-1.5330226,-2.1553265,-1.0251683,0.9305832,-1.0408904,-0.7951429,-1.132081,-1.7081719,-0.6964767,1.1052169,0.6909839,-0.1341264,-1.247979,0.4659214,-0.2854906,-0.0233783,-0.8194445,-0.3119382,1.2952103,1.9536938,0.6007845,-2.2183331,1.7134819,0.1145434
Thailand,04,80.0,91.02564,5.40541,16.12903,98.55072,87.5,0.0,87.09677,66.36513,21.20285,65.21467,63.82462,37.4768,49.24959,10.72706,32.69503,63.1193,54.22739,29.31422,65.20574,24.33129,27.79553,58.0515,85.77265,70.77161,48.42369,27.85506,62.08686,55.70728,59.71758,20.06865,57.31528,81.67111,66.94032,62.72541,43.25592,67.01329,57.77939,0.1619926,-1.5504592,-1.2666101,1.6972108,-0.527405,-0.5743235,-1.6646925,-1.903364,-0.9500122,1.0249601,-0.7315369,-0.5682741,-1.1144962,-1.3698223,-0.6130581,1.1379475,0.8198832,-0.2031607,-0.9842222,0.6060356,-0.2640596,0.0341571,-0.6375415,-0.2536935,1.2959791,1.9762873,0.4078999,-1.8505984,1.572207,0.1436123
Thailand,05,72.72727,87.17949,10.81081,18.27957,92.75362,84.375,0.0,83.87097,67.87572,18.82486,63.90111,64.85903,28.08145,49.70872,7.48881,41.00869,59.15681,58.09256,22.21687,64.17889,26.46295,32.78819,52.31057,88.83567,69.47904,43.51078,25.22328,62.12951,51.67737,59.75346,18.40583,53.47228,82.45786,67.74016,61.47318,42.0862,68.42358,60.2139,0.2292959,-1.9009581,-1.3510526,1.7602296,-2.1351486,-0.5421426,-1.8346877,-0.5241996,-1.1541779,1.2214417,-1.6808979,-0.6214538,-1.0183965,-0.7286403,-0.8778787,1.2937024,0.7114997,-0.3234882,-1.0884973,0.6093367,-0.364321,0.0348946,-0.742819,-0.3425163,1.3884997,2.0798006,0.3554372,-1.9415931,1.7989718,0.240535
Thailand,06,74.54545,93.58974,8.10811,16.12903,95.65217,85.9375,0.0,85.48387,66.52211,20.0956,53.93481,64.20068,27.08769,53.67986,8.0353,43.0721,55.09289,58.06615,21.07172,61.45852,26.36447,34.41887,45.97116,86.60839,69.4803,46.72769,24.08534,64.09111,58.62844,59.58187,19.34837,45.87378,78.99327,67.35285,66.97002,38.53275,69.35577,57.71569,0.1689868,-1.71366,-1.9917377,1.7201213,-2.3052012,-0.2637976,-1.8059993,-0.1818979,-1.3635702,1.2200991,-1.8340753,-0.7623394,-1.0228362,-0.5192196,-1.1703064,1.180445,0.7116049,-0.2446992,-1.1335843,0.7611681,-0.1913833,0.0313671,-0.6831445,-0.5181398,0.9810707,2.0296756,0.58573,-2.2180224,1.9488607,0.141076
Thailand,07,63.63636,69.23077,47.2973,4.30108,68.11594,84.375,0.0,80.64516,70.33757,19.43207,62.47688,70.13627,36.81178,53.71016,22.96622,43.80061,63.3314,59.3112,27.54425,68.07224,27.94179,32.51174,56.51326,91.44406,69.8473,41.43176,22.76539,63.62814,48.10309,61.9194,18.34976,54.50846,83.07771,67.31839,62.72986,40.36124,69.00917,59.43864,0.338982,-1.8114594,-1.4426094,2.081729,-0.6412049,-0.2616738,-1.0221858,-0.0610438,-0.9390841,1.2833899,-0.9682926,-0.4198211,-0.9517275,-0.7641426,-0.6840151,1.4263392,0.7423788,-0.3744077,-1.1858825,0.7253337,-0.4532465,0.0794246,-0.7463692,-0.3185671,1.4613925,2.0252161,0.4080865,-2.0757808,1.8931295,0.2096705
Thailand,08,69.09091,87.17949,50.0,3.22581,75.36232,90.625,0.0,83.87097,65.08574,19.51017,63.51801,62.55261,28.91538,45.6258,22.37367,43.97598,66.35381,56.24835,22.93785,62.78478,26.78962,33.52812,59.13567,88.76807,70.54714,47.75795,27.54227,63.35581,55.00477,56.50393,18.69418,55.52853,88.38191,65.65686,58.45116,51.97433,70.37212,59.64308,0.1049905,-1.7999482,-1.3756805,1.619718,-1.992445,-0.8283224,-1.0532925,-0.0319521,-0.7833556,1.1276934,-1.5844573,-0.6936537,-1.0036696,-0.6336147,-0.5630471,1.2902651,0.8010608,-0.219466,-0.9966155,0.7042548,-0.2815377,-0.0319129,-0.724563,-0.2949904,2.0851566,1.8101831,0.2288278,-1.1723769,2.1122828,0.2178095
Thailand,09,67.27273,8.97436,43.24324,5.37634,71.01449,89.0625,0.0,80.64516,39.43734,23.22641,64.61739,28.5925,36.68452,44.88309,26.2123,41.99998,57.94146,35.73432,27.57908,61.73439,29.91748,37.59022,57.10065,89.9663,67.98078,49.69274,52.4586,68.25872,71.45612,36.86461,21.37646,58.28513,90.5349,63.11301,59.74551,71.17044,71.25164,72.72624,-1.0377559,-1.2522,-1.3050065,-0.4491979,-0.6629819,-0.8803798,-0.8517797,-0.3597539,-1.2167984,0.0848853,-0.9636335,-0.7480519,-0.8626596,-0.1119388,-0.6569195,1.3511951,0.5858688,-0.1720791,-0.0093941,1.0837486,0.1277601,-0.4356815,-0.5547407,-0.2312773,2.3383435,1.4809633,0.2830554,0.3209243,2.2537028,0.7386764
Thailand,10,49.09091,12.82051,97.2973,95.69892,46.37681,12.5,0.0,70.96774,60.96257,20.90746,72.71441,49.98327,37.7359,48.92749,21.39141,42.47307,66.39762,56.50697,28.7905,67.67431,26.43352,32.60736,62.64055,78.96064,59.20771,23.61531,29.19641,48.2132,36.17347,59.00958,19.91673,64.53017,73.99444,58.56328,26.25017,59.67364,62.77456,33.59744,-0.0787143,-1.5939968,-0.7844882,0.8539695,-0.4830681,-0.5969004,-1.104857,-0.2812725,-0.7810983,1.1408402,-0.8015902,-0.4404296,-1.0197233,-0.7518635,-0.4013719,0.7915564,-0.1497612,-0.8107698,-0.9310759,-0.4678101,-0.7500468,0.0196011,-0.6471602,-0.0869363,0.3932182,0.8921444,-1.1202491,-0.5734332,0.8906494,-0.8191201
Thailand,11,40.0,2.5641,60.81081,18.27957,21.73913,65.625,0.0,72.58065,69.96281,22.06781,100.0,47.88746,27.06284,61.14321,24.92776,45.39343,97.37778,50.15678,21.31212,80.1295,35.09915,35.26612,100.0,84.12065,62.07999,0.0,14.89335,55.52548,9.43792,64.42272,18.81748,100.0,82.22035,68.90072,0.0,57.94914,67.47247,0.0,0.322285,-1.4229691,0.9695698,0.7262884,-2.3094539,0.2593227,-0.9192127,0.2031914,0.8151426,0.818035,-1.8019198,0.204613,-0.6290595,-0.410412,1.3219642,1.0539435,0.0910823,-1.3891579,-1.4977844,0.0981731,-1.4152083,0.130891,-0.7167565,0.7328746,1.360569,2.2299984,-2.2200133,-0.7075854,1.6460398,-2.1567023
Thailand,12,47.27273,8.97436,56.75676,7.52688,39.13043,78.125,0.0,77.41935,68.80633,25.41945,58.80368,61.96163,42.49907,45.11471,38.11692,39.93107,48.69858,53.13799,33.09809,56.47049,32.4967,32.8204,43.72133,63.1914,70.27761,42.55579,38.90596,58.71633,82.87763,59.00918,22.93781,48.11009,77.90408,59.54486,63.73892,54.22018,62.49666,83.88206,0.2707589,-0.9289611,-1.6787415,1.5837143,0.3320116,-0.8641456,-0.2268348,-0.7029678,-1.6930342,0.9695818,-0.2253962,-1.0206646,-0.7463832,-0.7245037,-1.274088,-0.0103103,0.7784605,-0.3468778,-0.5463694,0.345151,0.4119191,0.0195929,-0.4558876,-0.466452,0.8529832,1.0191787,0.4503613,-0.9976682,0.8459654,1.1828123
Thailand,13,47.27273,60.25641,89.18919,92.47312,39.13043,9.375,0.0,72.58065,59.72982,18.02113,69.04259,50.40013,38.6115,53.27309,24.35583,43.37363,69.85241,51.66717,27.46424,68.99793,28.32608,32.46074,63.99477,82.43003,71.85383,39.43832,43.9133,66.40379,55.80924,56.3846,17.69303,60.47563,77.78239,68.33358,60.25578,60.76148,71.18731,58.18057,-0.1336388,-2.0194219,-1.0205321,0.8793653,-0.333235,-0.292309,-0.949237,-0.1318772,-0.6030916,0.8948142,-0.978995,-0.3718806,-0.934403,-0.7706932,-0.3389041,0.9679751,0.9106284,-0.4232311,-0.3479714,0.9401742,-0.2615229,-0.0343664,-0.7879486,-0.1806485,0.8386737,2.1566005,0.3044334,-0.4888077,2.243359,0.1595839
Thailand,14,63.63636,62.82051,91.89189,89.24731,59.42029,21.875,0.0,77.41935,66.09187,18.21964,67.14217,52.32168,40.08022,52.61594,22.23352,43.04345,70.77413,53.36166,28.39522,67.74382,25.98261,31.58303,63.59871,86.84091,72.50194,68.17837,28.58191,65.45168,45.11955,60.47982,17.57593,58.03908,88.25675,65.89527,80.24017,53.76436,71.67475,55.66674,0.1498179,-1.9901636,-1.1427007,0.9964297,-0.0819053,-0.33837,-1.0606494,-0.1866511,-0.5556005,0.9809515,-0.8544645,-0.4368297,-1.0400512,-0.883413,-0.3571736,1.192269,0.9649726,0.2806725,-0.9554236,0.866479,-0.5274747,0.0498281,-0.7953626,-0.2369642,2.070438,1.8410383,1.1416898,-1.0331274,2.3217368,0.0595035
Thailand,15,65.45455,17.94872,70.27027,13.97849,47.82609,79.6875,0.0,80.64516,67.50675,18.37982,64.13944,45.74924,34.80873,43.64867,41.35332,42.12782,62.29211,56.93941,25.64633,59.8969,38.5415,31.94655,55.26903,88.00671,70.49582,35.0847,19.63137,63.47797,52.40159,60.7734,16.81531,55.47969,81.27799,69.19067,59.76367,33.08003,69.22616,50.359,0.2128571,-1.9665533,-1.3357314,0.5960237,-0.9839693,-0.9669028,-0.0569367,-0.338546,-0.9926332,1.1628225,-1.2221629,-0.843214,-0.4738715,-0.8367271,-0.7414096,1.2515498,0.7967575,-0.5298604,-1.3100568,0.7137101,-0.3463028,0.0558638,-0.8435196,-0.2961193,1.2497487,2.2675236,0.2838161,-2.6421997,1.9280207,-0.1518086
Thailand,16,70.90909,94.87179,47.2973,3.22581,72.46377,92.1875,0.0,83.87097,63.29294,20.21858,64.61209,47.16543,36.97101,43.80779,9.75095,34.87201,67.24389,51.54867,27.94977,62.578,25.31134,28.59405,62.3357,87.12482,68.92118,39.62084,22.61796,61.20344,52.42525,58.69905,18.14354,58.60513,80.19534,66.29665,61.80751,40.62246,68.50801,51.2604,0.0251136,-1.6955336,-1.3053472,0.6823007,-0.613957,-0.9557499,-1.7159346,-1.5422224,-0.7374944,0.8887902,-0.9140495,-0.7043622,-1.0703138,-1.2672719,-0.4154345,1.2067056,0.6647224,-0.4187608,-1.191724,0.5376579,-0.3457142,0.0132169,-0.7594258,-0.2238813,1.1224309,1.8929846,0.3694438,-2.0554603,1.8125463,-0.115922
Thailand,17,52.72727,62.82051,94.59459,94.62366,55.07246,12.5,0.0,74.19355,60.79877,19.25843,67.27137,53.01336,39.44903,52.24694,24.87545,43.19744,70.90297,53.41708,28.89569,67.7087,31.00371,32.68716,64.96312,88.1961,69.16462,40.318,24.07716,60.28479,48.69845,59.35003,19.21489,59.59589,82.73684,66.44331,60.26112,44.92558,68.2587,53.32791,-0.0860123,-1.8370533,-1.1343948,1.0385683,-0.1899162,-0.364234,-0.9219591,-0.1611054,-0.5489618,0.9837686,-0.7875205,-0.4386483,-0.8136902,-0.7416148,-0.2942354,1.2611805,0.6851352,-0.4016859,-1.1339082,0.4665527,-0.4384344,0.0266007,-0.6915953,-0.200982,1.4213073,1.9119648,0.3046572,-1.7207125,1.7724606,-0.0336104
Thailand,18,85.45455,97.4359,6.75676,13.97849,94.2029,93.75,81.13208,88.70968,61.65958,17.05528,83.66443,18.46989,26.81584,57.3691,75.91109,34.02241,80.56783,16.98663,21.33305,68.611,77.43368,27.31759,72.08112,62.90356,78.67553,54.75259,28.62617,51.0848,72.90477,62.03723,16.82228,63.93912,69.61335,74.1232,64.10275,48.75527,64.10426,69.62652,-0.0476598,-2.1617821,-0.0805647,-1.0658869,-2.3517216,-0.0052118,1.7572075,-1.6831639,-0.0509835,-0.8681332,-1.7991198,-0.3919192,1.2794662,-1.4312013,0.0341074,-0.024947,1.482634,-0.0481528,-0.95367,-0.2455431,0.1638015,0.0818473,-0.8430783,-0.1005973,-0.1219895,2.9058837,0.4656042,-1.4227935,1.1044562,0.6152706
Thailand,19,83.63636,53.84615,55.40541,3.22581,66.66667,95.3125,83.01887,88.70968,57.03999,20.13011,70.01473,49.6109,39.71694,52.98979,20.67548,31.83756,70.39272,50.96238,28.75917,67.85422,28.85221,26.79618,64.91628,84.53951,70.56925,37.93121,28.9295,60.83932,65.87617,56.57673,18.75451,62.64143,86.35453,66.35469,43.00797,56.5678,67.11634,70.05914,-0.2534823,-1.7085733,-0.9580378,0.8312838,-0.1440704,-0.3121658,-1.1424404,-2.0456108,-0.5752521,0.8589868,-0.8057818,-0.431112,-0.910684,-1.4981633,-0.2963958,1.0752423,0.8029151,-0.4601435,-0.9416514,0.5094744,-0.0110649,-0.0304162,-0.7207435,-0.1305905,1.8467406,1.9004962,-0.4181725,-0.8150425,1.5887761,0.632494
Thailand,20,74.54545,56.41026,6.75676,16.12903,92.75362,89.0625,0.0,85.48387,55.08939,19.92138,69.54137,56.32043,28.22998,46.44287,8.04924,35.27725,70.30431,54.06642,22.56451,63.12695,24.05671,27.67953,65.07908,85.55078,68.20606,34.92335,28.73251,59.55052,52.55816,57.24713,18.62189,60.45171,85.87009,63.57972,52.27342,54.96653,67.22246,58.39075,-0.34039,-1.7393392,-0.9884678,1.2400415,-2.1097322,-0.7710522,-1.8052671,-1.4749965,-0.5798077,1.0167771,-1.6343957,-0.6759326,-1.1268749,-1.38472,-0.2888864,1.1266656,0.6047591,-0.5338121,-0.9494565,0.4097185,-0.3424074,-0.0166334,-0.7291401,-0.1812013,1.7897708,1.541363,-0.0299915,-0.9396078,1.6058398,0.1679518
Thailand,21,56.36364,2.5641,47.2973,5.37634,31.88406,85.9375,0.0,83.87097,59.91461,23.36494,53.80897,40.92872,38.29018,45.69476,38.97161,49.85954,55.24615,53.44139,30.08818,55.7356,43.22728,39.1059,44.45647,80.17099,62.49131,18.04871,37.12843,61.33181,33.56097,58.2041,22.32738,45.12831,74.16499,63.08293,47.60457,64.12304,68.08207,46.34853,-0.1254056,-1.2317807,-1.9998275,0.3023486,-0.3882197,-0.8234886,-0.1819671,0.9440804,-1.3556733,0.9850044,-0.628009,-1.0587237,-0.2626268,0.0827122,-1.2401768,0.8531028,0.1255721,-0.9471074,-0.6167979,0.5475937,-0.8150441,0.0030412,-0.4945354,-0.5353698,0.4132734,1.47707,-0.2255954,-0.2273058,1.7440588,-0.3114734
Thailand,22,41.81818,0.0,13.51351,93.54839,43.47826,6.25,0.0,70.96774,66.32767,22.18512,68.72591,55.49412,39.96635,52.63184,22.24527,41.99562,69.54273,53.09613,30.08424,70.59764,34.81796,33.93236,65.63221,79.78901,62.27783,15.87123,32.81639,62.34885,47.60347,61.85873,20.51163,63.1094,80.76667,61.88087,45.50674,54.95054,68.68052,59.42579,0.160324,-1.4056784,-1.04089,1.189701,-0.1013903,-0.3372552,-1.0600327,-0.3604758,-0.6190479,0.9674539,-0.6285373,-0.289033,-0.641736,-0.5816993,-0.2633713,0.8336791,0.1076711,-1.0004383,-0.7876472,0.6263143,-0.4656767,0.0781775,-0.6094958,-0.1197745,1.1896183,1.3215013,-0.3134852,-0.9408522,1.8402857,0.2091587
Thailand,23,43.63636,0.0,13.51351,94.62366,46.37681,6.25,0.0,70.96774,67.17546,20.61806,61.05527,62.069,39.64081,47.31165,18.79341,43.51319,59.7422,53.95216,30.0877,62.37394,33.67112,34.5065,52.93983,71.09101,72.45,37.18333,42.61539,64.89759,49.49056,60.31632,19.96741,52.79414,71.62118,68.35475,58.67364,58.68393,70.94105,52.69107,0.1980963,-1.6366521,-1.5339981,1.5902553,-0.1570984,-0.7101579,-1.2412417,-0.1087246,-1.1240163,1.0109692,-0.6280735,-0.7149306,-0.6934378,-0.507966,-0.8488522,0.3913852,0.9606171,-0.4784605,-0.3993965,0.823591,-0.4187272,0.0464666,-0.6439514,-0.3581901,0.1141265,2.1593396,0.2381489,-0.6504245,2.2037625,-0.058964
Thailand,24,61.81818,5.12821,29.72973,32.25806,69.56522,87.5,0.0,80.64516,37.70674,26.20468,58.03592,17.58432,44.38642,40.99383,18.71998,48.13115,67.57738,21.39695,35.15672,50.12616,28.17135,37.95472,57.62306,87.98073,71.57054,64.33659,38.68784,61.27647,64.03208,42.53971,24.32605,46.83506,87.74992,60.74317,78.66987,60.09061,64.25682,73.76004,-1.1148615,-0.8132234,-1.7280974,-1.1198377,0.654977,-1.1529857,-1.2450962,0.6573554,-0.7203116,-0.6439395,0.0499725,-1.349231,-0.9413787,-0.0651278,-0.6328215,1.250229,0.886874,0.1865794,-0.5550118,0.5433106,-0.0569445,-0.319006,-0.3679946,-0.4959218,2.0108357,1.1742622,1.075901,-0.5409966,1.1289868,0.7798342
Thailand,25,45.45455,8.97436,83.78378,80.64516,23.18841,46.875,0.0,69.35484,78.04114,13.69485,70.52967,55.96684,37.97265,61.1582,64.0192,42.01103,62.81211,46.93298,25.88353,78.35944,63.53457,30.34207,46.20618,84.62177,73.1963,91.97705,28.67343,72.41113,37.86439,60.73486,13.4615,58.98728,81.12707,73.13344,93.77129,29.97026,72.23026,46.07749,0.6822093,-2.6570859,-0.9249348,1.2184999,-0.442555,0.2603729,1.1329308,-0.35792,-0.9658401,0.6541565,-1.1904351,0.1129431,0.6528665,-1.0427831,-1.1594651,1.0794254,1.0231956,0.8635519,-0.9517972,1.4051524,-0.7079779,0.0550715,-1.0558577,-0.2150486,1.232001,2.7777903,1.7085827,-2.8841147,2.4110577,-0.3222641
