country,number,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,pose_nose_x,pose_nose_y,pose_nose_z,pose_left_eye_inner_x,pose_left_eye_inner_y,pose_left_eye_inner_z,pose_left_eye_x,pose_left_eye_y,pose_left_eye_z,pose_left_eye_outer_x,pose_left_eye_outer_y,pose_left_eye_outer_z,pose_right_eye_inner_x,pose_right_eye_inner_y,pose_right_eye_inner_z,pose_right_eye_x,pose_right_eye_y,pose_right_eye_z,pose_right_eye_outer_x,pose_right_eye_outer_y,pose_right_eye_outer_z,pose_left_ear_x,pose_left_ear_y,pose_left_ear_z,pose_right_ear_x,pose_right_ear_y,pose_right_ear_z,pose_mouth_left_x,pose_mouth_left_y,pose_mouth_left_z,pose_mouth_right_x,pose_mouth_right_y,pose_mouth_right_z,pose_left_shoulder_x,pose_left_shoulder_y,pose_left_shoulder_z,pose_right_shoulder_x,pose_right_shoulder_y,pose_right_shoulder_z,pose_left_elbow_x,pose_left_elbow_y,pose_left_elbow_z,pose_right_elbow_x,pose_right_elbow_y,pose_right_elbow_z,pose_left_wrist_x,pose_left_wrist_y,pose_left_wrist_z,pose_right_wrist_x,pose_right_wrist_y,pose_right_wrist_z,pose_left_pinky_x,pose_left_pinky_y,pose_left_pinky_z,pose_right_pinky_x,pose_right_pinky_y,pose_right_pinky_z,pose_left_index_x,pose_left_index_y,pose_left_index_z,pose_right_index_x,pose_right_index_y,pose_right_index_z,pose_left_thumb_x,pose_left_thumb_y,pose_left_thumb_z,pose_right_thumb_x,pose_right_thumb_y,pose_right_thumb_z,pose_left_hip_x,pose_left_hip_y,pose_left_hip_z,pose_right_hip_x,pose_right_hip_y,pose_right_hip_z,pose_left_knee_x,pose_left_knee_y,pose_left_knee_z,pose_right_knee_x,pose_right_knee_y,pose_right_knee_z,pose_left_ankle_x,pose_left_ankle_y,pose_left_ankle_z,pose_right_ankle_x,pose_right_ankle_y,pose_right_ankle_z,pose_left_heel_x,pose_left_heel_y,pose_left_heel_z,pose_right_heel_x,pose_right_heel_y,pose_right_heel_z,pose_left_foot_index_x,pose_left_foot_index_y,pose_left_foot_index_z,pose_right_foot_index_x,pose_right_foot_index_y,pose_right_foot_index_z
Indonesia,12,92.72727,44.87179,10.81081,7.52688,78.26087,96.875,98.11321,91.93548,1.0350278,-1.4711259,-1.2133987,1.0501717,-1.55558,-1.2586367,1.0453948,-1.5602654,-1.2073153,1.0473602,-1.5618429,-1.2214187,0.9933785,-1.5698269,-1.2840446,0.9853127,-1.5525394,-1.3486197,0.9614048,-1.5029238,-1.2455115,1.2916089,-1.3999806,-1.0932184,0.6366539,-1.2788125,-0.8453815,1.1803677,-1.2890474,-1.0884749,0.9457488,-1.1811184,-1.1602534,1.4490088,-0.5485969,-0.7136069,0.8656969,-1.125881,-0.1422136,2.1619142,-0.6086402,-1.326958,0.9552324,-1.1399143,-0.4877599,1.6977679,-1.641762,-0.8606085,1.017814,-2.1106396,-0.6357535,1.5625116,-1.9105568,-0.8042961,1.1650273,-2.2131892,-0.8249232,1.4723568,-2.0961148,-0.682747,1.3591881,-2.2801657,-0.8404161,1.5918353,-1.6850348,-0.8229629,1.0513384,-2.1930855,-0.6818863,0.1203748,0.2348998,-0.0972764,-0.1203748,-0.2348998,0.0972764,-1.147213,0.2530615,-0.4038311,-1.6272981,-0.3211433,-0.2416625,-2.8499828,0.2351746,-0.3396372,-3.7447605,-0.0914109,-0.2454104,-3.0863881,0.1301167,-0.3194308,-3.9467294,-0.1250948,-0.4208263,-3.343563,-0.0769902,-0.6043853,-4.1224377,-0.6768381,-0.8486705
Indonesia,13,61.81818,43.58974,17.56757,12.90323,71.01449,81.25,0.0,83.87097,0.0569805,-2.1349486,-0.8927515,0.1055281,-2.2068925,-0.8759624,0.1126816,-2.2105461,-0.8447946,0.1032934,-2.2073543,-0.8535162,0.0318743,-2.2454791,-0.9399213,0.0369419,-2.2420427,-0.9846403,0.0459298,-2.2083535,-0.9021777,0.3210421,-2.1804716,-0.5385402,-0.1831913,-2.0675351,-0.5309255,0.2039813,-2.0916375,-0.7292365,0.0562434,-1.9731114,-0.8311532,0.6175363,-1.7947685,-0.1475873,-0.3541606,-1.8685766,0.0768172,1.1512933,-2.1505934,-0.4337971,-0.6705148,-1.0156127,-0.3748287,1.4151687,-2.8902212,-0.6532449,-1.0163762,-1.2917293,-1.1033465,1.4450404,-3.0865551,-0.7183062,-1.0031755,-1.3928095,-1.3305553,1.3633854,-3.1962417,-0.7674979,-0.9196512,-1.6040585,-1.3927284,1.4146791,-2.8898558,-0.6927656,-1.0086227,-1.3782136,-1.1629753,0.3439155,0.0339516,0.0874684,-0.3439155,-0.0339516,-0.0874684,1.072583,0.9498796,-0.5013038,-1.1612589,0.7117147,-0.6712011,1.3224625,2.3340492,-0.0692592,-1.8498408,2.1874005,-0.2672038,1.2654769,2.4543982,-0.0102403,-1.9232362,2.3110593,-0.3838742,1.5097213,2.5554421,-0.0922694,-2.1838741,2.3353598,-0.5449916
Indonesia,14,38.18182,20.51282,56.75676,94.62366,42.02899,3.125,0.0,74.19355,-0.7983985,-1.6236946,-1.1882379,-0.6524406,-1.6922089,-1.2326835,-0.6465193,-1.6922574,-1.1892854,-0.6557745,-1.6949399,-1.1953509,-0.7285362,-1.7962784,-1.2375281,-0.7199851,-1.7921993,-1.2870072,-0.6890188,-1.7715415,-1.2068488,-0.3097038,-1.5984272,-1.108076,-0.5826033,-1.7244629,-0.9491987,-0.6940839,-1.5562404,-1.1074813,-0.7200738,-1.5545393,-1.1603604,-0.2698437,-1.0062855,-0.7735509,-0.8850502,-1.5837042,-0.2367933,-0.6955878,-0.2444563,-0.6490405,-1.2501123,-0.8610431,-0.1914839,-0.7571976,-0.0362246,-0.2671247,-1.0590001,-0.2497974,-0.4316719,-0.8069404,0.0252579,-0.2188305,-0.9298384,-0.1707393,-0.5859107,-0.7779601,-0.0008052,-0.2674489,-0.7864115,-0.2849853,-0.6464112,-0.6977974,-0.0052075,-0.2617295,-0.9828824,-0.2524506,-0.4969531,0.0853734,-0.0217725,0.0325424,-0.0853734,0.0217725,-0.0325424,0.8720863,0.2109982,0.1940093,0.3397793,-0.0128885,0.1580625,1.590327,0.5321333,0.3870463,1.3059728,0.5442027,0.4558939,1.5827809,0.5994679,0.4185998,1.3734731,0.5709877,0.3611898,1.5704401,0.5511691,0.2863463,1.4125701,0.4489489,0.1731331
Indonesia,15,63.63636,70.51282,10.81081,7.52688,79.71014,89.0625,0.0,83.87097,0.2892164,-1.3099715,-0.936403,0.2977066,-1.4138502,-0.9677485,0.2981561,-1.4202873,-0.9324483,0.2989249,-1.4209694,-0.9511139,0.217064,-1.4236196,-1.0077211,0.2301514,-1.4160863,-1.0590136,0.2244712,-1.3773401,-0.9844864,0.5019724,-1.5777949,-0.6853181,-0.0145923,-1.3307735,-0.6521261,0.4415737,-1.3286969,-0.7775774,0.2848027,-1.1829217,-0.8669032,0.8926595,-1.2472193,-0.1974051,-0.0677453,-1.5055057,-0.0929508,0.9262506,-0.9209667,-0.5003519,-0.5941194,-1.3772348,-0.7392375,0.6646321,-0.6270598,-0.6806783,-0.0105783,-1.9086031,-1.3210742,0.5673414,-0.6112249,-0.6686463,0.2587975,-2.0230452,-1.5552178,0.5103798,-0.6409215,-0.704229,0.4622866,-2.2302198,-1.511586,0.629081,-0.561484,-0.698501,0.0741531,-1.9997501,-1.3373342,0.269056,0.1090374,0.0162118,-0.269056,-0.1090374,-0.0162118,-0.5423671,1.0496391,-0.5638765,-0.8033296,0.6873863,-0.4962908,-1.2415258,2.2077448,-0.4928874,-1.3520755,2.0274009,-0.2420822,-1.4066375,2.2861474,-0.4734736,-1.4068575,2.1325131,-0.3609239,-1.5931345,2.394866,-0.7092656,-1.5971563,2.1445747,-0.5587313
Indonesia,16,40.0,30.76923,36.48649,62.36559,34.78261,40.625,0.0,75.80645,-0.0402182,-2.010873,-0.9078353,0.0116586,-2.0945647,-0.8991464,0.0159958,-2.0967698,-0.869533,0.0092843,-2.1008068,-0.8877017,-0.068736,-2.1162407,-0.9506387,-0.057457,-2.1172658,-1.0000599,-0.0453972,-2.0783829,-0.9244385,0.2054203,-2.090959,-0.6352845,-0.2147925,-1.8524457,-0.5937505,0.0984545,-1.9872354,-0.7752984,-0.0159755,-1.8439714,-0.8586367,0.5591554,-1.6547466,-0.178231,-0.4360537,-1.6815027,-0.0841933,1.2283503,-1.6557111,-0.2985519,-0.9591878,-1.3358939,-0.6221213,1.8278673,-1.5469248,-0.4577149,-0.4499458,-1.8231936,-1.1738888,1.9211591,-1.5144773,-0.4834282,-0.1841835,-1.9171586,-1.3797351,1.8040996,-1.4874112,-0.5349033,0.0309892,-2.1289104,-1.3571129,1.8345557,-1.4602898,-0.4880792,-0.3342393,-1.9008891,-1.191145,0.3209164,-0.0218423,0.0957153,-0.3209164,0.0218423,-0.0957153,1.0863516,1.1137641,-0.1724057,-0.9912395,0.7886597,-0.4082316,1.7465419,2.3854253,0.1320969,-1.4163309,2.2878151,-0.0307483,1.7400798,2.5068077,0.174001,-1.4589171,2.4104356,-0.1439289,2.0008195,2.4357084,0.0467334,-1.7126845,2.4457167,-0.2874931
Indonesia,17,83.63636,37.17949,10.81081,67.74194,92.75362,64.0625,86.79245,83.87097,-0.2247141,-2.4489155,-1.2867836,-0.0906519,-2.500439,-1.3279222,-0.0890918,-2.5027314,-1.2816276,-0.0945123,-2.5005703,-1.2971723,-0.148498,-2.5660433,-1.3013083,-0.1446938,-2.5599834,-1.350662,-0.1265479,-2.5047473,-1.2630043,0.3825284,-2.33942,-1.1793903,-0.0489038,-2.2366432,-0.786672,0.000302,-2.3430972,-1.1768452,-0.1159544,-2.2272782,-1.1834385,0.6432216,-1.7598458,-0.6996516,-0.0588036,-2.07978,-0.0634106,0.78735,-1.7995878,-0.8233801,-0.3493661,-1.7893455,-0.1441601,0.9540918,-1.8933856,-0.5911629,-0.531248,-2.2163258,-0.5286105,0.9607884,-1.9556547,-0.5588771,-0.4296373,-2.3695075,-0.7430062,0.9322201,-1.9426972,-0.5764108,-0.253755,-2.5467382,-0.7759061,0.9768511,-1.820917,-0.5985589,-0.4773009,-2.3015085,-0.5850924,0.2976517,0.1369222,-0.0446173,-0.2976517,-0.1369222,0.0446173,-0.0790051,1.6463652,-0.4520924,-1.3879966,0.237719,-0.3157185,-0.0920556,3.2956259,-0.1648232,-2.0687421,1.6908649,0.408031,-0.1978933,3.4370683,-0.1332243,-2.1501486,1.7981731,0.3084543,-0.11272,3.4505628,-0.3945259,-2.4126911,1.6912412,0.1553532
Indonesia,18,54.54545,17.94872,16.21622,67.74194,94.2029,29.6875,0.0,75.80645,0.1771605,1.8502597,0.0264647,0.1261084,1.8842979,-0.0623479,0.1265974,1.8896396,-0.0283196,0.1247471,1.8936799,-0.0353076,0.0777712,1.917713,-0.034152,0.0714496,1.9102081,-0.0663511,0.0595816,1.8681201,-0.002439,-0.111913,1.8137471,-0.2421993,-0.1773372,1.6655491,0.1376686,0.0571265,1.7812062,0.0144898,0.0447579,1.6788192,0.032849,-0.0883742,1.5814444,-0.234734,-0.3435022,1.6842192,0.7266956,0.0678945,2.1040624,-0.4801405,-0.1453669,2.0208035,0.8554192,-0.0537049,2.6483823,-0.2270737,-0.0602782,2.6908027,0.9502512,-0.0847161,2.8699951,-0.2015136,-0.1707494,2.8953797,0.8562241,-0.1215156,2.838666,-0.178949,-0.2427848,3.0203449,0.8415369,-0.109993,2.6213363,-0.2226907,-0.0645095,2.7905214,0.9254254,0.0286013,0.0264339,-0.2272807,-0.0286013,-0.0264339,0.2272807,0.4143504,-0.8328565,-0.3545788,0.4217316,-0.6265246,0.2009215,0.4418531,-1.8590462,-0.3340246,0.3719213,-1.6333906,0.2243536,0.5328205,-1.9460069,-0.313099,0.3790705,-1.7103119,0.1096906,0.8901095,-1.9851628,-0.2843439,0.5682057,-1.7544795,0.1701581
Indonesia,19,52.72727,30.76923,58.10811,3.22581,42.02899,89.0625,0.0,91.93548,0.0066497,-1.5710514,-0.8033106,0.0701481,-1.6350775,-0.7848257,0.0756677,-1.6336253,-0.7613605,0.0689429,-1.6371474,-0.7735311,0.0033302,-1.6592446,-0.8080475,0.0128735,-1.6602381,-0.8430811,0.0216565,-1.6303263,-0.7857262,0.289768,-1.562048,-0.5540114,-0.1064218,-1.4468131,-0.4648397,0.1327574,-1.5308285,-0.7020937,0.0319672,-1.4305934,-0.7547734,0.6253058,-1.1097735,-0.1292753,-0.3625993,-1.2321286,-0.0340246,1.08356,-0.6323618,-0.0524505,-0.7060745,-0.6793906,-0.5134664,0.8756465,0.0220013,0.0483768,-0.4192165,-1.2645888,-1.0336588,0.7533178,0.15498,0.0944246,-0.2260483,-1.4551144,-1.1992661,0.6186654,0.1701188,0.0495753,-0.1531563,-1.6711505,-1.1581724,0.8080298,0.1054551,0.0346772,-0.3757137,-1.3684427,-1.0421614,0.2825701,0.004387,0.0793108,-0.2825701,-0.004387,-0.0793108,1.0136452,0.7731538,-0.3856959,-0.8964685,0.5567527,-0.454263,1.3085678,1.866669,-0.0909968,-1.3164128,1.8081246,-0.0716521,1.282161,1.9668395,-0.0518882,-1.3636474,1.9155359,-0.1562106,1.5045792,1.9567538,-0.1774847,-1.6296525,1.850698,-0.3180352
Indonesia,20,54.54545,57.69231,63.51351,19.35484,42.02899,73.4375,0.0,83.87097,-0.1625257,-1.7545208,-0.8599802,-0.116415,-1.8091992,-0.8345003,-0.1029933,-1.8115731,-0.8045889,-0.1114737,-1.8108525,-0.8133091,-0.1695189,-1.8418172,-0.915621,-0.1605887,-1.8429132,-0.9577324,-0.1323686,-1.8101053,-0.8891171,-0.0175408,-1.8181647,-0.5186663,-0.3833444,-1.6743983,-0.6280169,-0.0944035,-1.7337356,-0.68184,-0.1671505,-1.6308582,-0.8178125,0.257746,-1.4669283,-0.0988305,-0.7223788,-1.638744,0.0003403,0.7020017,-1.3368121,-0.3911255,-0.9364072,-1.1772099,-0.1329447,0.1598385,-1.5435974,-0.5134412,-1.174085,-0.8680276,-0.3101315,-0.0455037,-1.5978696,-0.5507003,-1.125874,-0.8656848,-0.4308384,-0.1867199,-1.6865727,-0.5251725,-1.0529702,-0.9676525,-0.4889529,0.0982761,-1.5363112,-0.514807,-1.1556069,-0.8800666,-0.3515374,0.2499729,-0.0112316,0.141467,-0.2499729,0.0112316,-0.141467,0.8880231,1.0051434,-0.3317905,-0.2387166,0.7976831,-0.381325,1.2184906,2.3300998,-0.0798372,-0.8574188,2.1800502,-0.2173374,1.1767716,2.4638643,-0.0427842,-0.9464952,2.3030434,-0.3423922,1.4256562,2.5709746,-0.1796264,-1.049634,2.3401156,-0.5607124
Indonesia,21,38.18182,43.58974,43.24324,24.73118,49.27536,65.625,0.0,67.74194,0.510193,-2.177606,-2.159523,0.5189628,-2.275051,-2.1555741,0.5202006,-2.2696589,-2.0955145,0.5099193,-2.2728938,-2.1149923,0.4322286,-2.2995885,-2.2405393,0.4462824,-2.2897718,-2.3147529,0.4598185,-2.2400004,-2.1960697,0.6118047,-2.3721931,-1.6531103,0.0686251,-2.0467148,-1.8341675,0.6154401,-2.1808231,-1.8942512,0.4638128,-2.0048058,-2.0866348,0.821526,-2.0083723,-0.6448002,0.0106696,-2.091739,-1.2240773,1.415345,-2.0406828,-0.3609541,0.6375055,-1.3776134,-1.8296067,1.9244036,-2.3603898,-0.3435059,1.6713685,-1.5471075,-2.2962367,1.9337443,-2.5613129,-0.3336217,2.0335276,-1.6441772,-2.6636249,1.8970907,-2.6626425,-0.4017449,2.2220925,-1.9531817,-2.6072333,1.9651265,-2.332374,-0.3809505,1.7804195,-1.6645596,-2.3221723,0.2687716,0.0123593,0.3032124,-0.2687716,-0.0123593,-0.3032124,0.0677503,1.818855,0.5164173,-0.2699311,1.5159276,-0.1082154,-0.1546368,3.2310301,1.2102118,-0.8530616,3.0957318,0.5437383,-0.2931884,3.3562497,1.3034972,-0.9124185,3.2331142,0.4373508,-0.1708676,3.5304704,1.2182802,-0.9714248,3.2979058,0.2233059
Indonesia,22,29.09091,50.0,78.37838,73.11828,27.53623,50.0,0.0,67.74194,-0.1112454,-1.4477759,-1.6361833,-0.0377311,-1.5131679,-1.6280014,-0.0314585,-1.5057038,-1.5949929,-0.0435608,-1.5123012,-1.6091806,-0.112401,-1.5348721,-1.6529609,-0.0954647,-1.5358547,-1.7096937,-0.0951973,-1.5141065,-1.6324051,0.1712364,-1.4507897,-1.3895295,-0.2282521,-1.3504305,-1.3049908,0.0033001,-1.4049705,-1.5183566,-0.0875132,-1.3169116,-1.5988728,0.4872979,-1.0475116,-1.0602824,-0.4165218,-1.2365044,-0.6763661,0.522152,-0.656606,-1.3916915,-0.7433626,-0.6733055,-0.9856985,-0.1231246,-0.5736015,-1.6002952,-0.9326141,-0.599563,-1.4982996,-0.3469072,-0.5512783,-1.640947,-0.8817899,-0.5888235,-1.697587,-0.4677866,-0.6909431,-1.6802572,-0.7577766,-0.759871,-1.7361203,-0.1997459,-0.5628746,-1.6102723,-0.8880996,-0.6523744,-1.5579114,0.2732603,0.0140265,0.0102018,-0.2732603,-0.0140265,-0.0102018,0.42468,0.7581358,0.1590107,-0.8993556,0.3440274,-0.4939827,0.6609144,1.4573133,0.8230765,-1.3854814,1.5062808,-0.3454942,0.6317789,1.5296751,0.89961,-1.4487937,1.6007837,-0.4405469,0.6884014,1.7538857,0.9135621,-1.7884312,1.6216934,-0.5594831
Indonesia,23,63.63636,43.58974,50.0,7.52688,63.76812,89.0625,0.0,91.93548,0.1641229,-2.0382669,-1.2857191,0.2279568,-2.115211,-1.3084639,0.2389874,-2.1076823,-1.2755618,0.2325957,-2.1103782,-1.2829899,0.1996688,-2.1414226,-1.3539695,0.2091151,-2.1377041,-1.3974092,0.2267354,-2.0941437,-1.3176711,0.4030333,-2.0543591,-1.1327727,0.1103557,-1.9337265,-1.0565076,0.2804316,-1.9933292,-1.1612489,0.2128858,-1.8717013,-1.2556464,0.7134011,-1.5680509,-0.6636696,-0.2068577,-1.8020535,-0.3500352,1.2431431,-0.9479424,-0.6682252,-0.5067338,-0.8610449,-0.4018064,0.9938917,-0.2687541,-0.5737874,-0.9868518,-0.5106527,-0.5747827,0.9019776,-0.1117879,-0.580341,-0.9926269,-0.4506869,-0.6892198,0.674212,-0.1367073,-0.6472045,-0.9306829,-0.5596344,-0.7940379,0.8990287,-0.1711547,-0.6064947,-0.979327,-0.5165328,-0.6510681,0.2797967,0.0123967,0.1064289,-0.2797967,-0.0123967,-0.1064289,1.000588,0.8292417,-0.5781141,-0.3825831,0.7391233,-0.4867643,1.4178365,2.20626,-0.4172159,-1.2489629,2.1392422,-0.3471347,1.3943962,2.3310467,-0.3914442,-1.3483657,2.255545,-0.4779238,1.6118144,2.4124962,-0.539775,-1.4748057,2.2910698,-0.6716234
Indonesia,24,72.72727,37.17949,43.24324,3.22581,71.01449,96.875,0.0,91.93548,-0.218434,-1.6978131,-1.2910282,-0.1823108,-1.7889132,-1.3055252,-0.1762739,-1.7867005,-1.2759918,-0.1824788,-1.793557,-1.288681,-0.2564773,-1.7807959,-1.330736,-0.2439636,-1.7809122,-1.3704634,-0.2334692,-1.744374,-1.2998684,0.0772574,-1.7947593,-1.0732843,-0.3675574,-1.5507861,-0.9324631,-0.0477745,-1.6837891,-1.1678001,-0.1531057,-1.5376615,-1.2255623,0.5636558,-1.3553396,-0.5353133,-0.4040723,-1.4963423,-0.3264581,1.0896982,-0.8276745,-0.5676348,-0.77375,-1.3081141,-0.5736888,0.969436,-0.1268381,-0.5697005,-1.019341,-1.9634097,-0.9116249,0.8894023,0.0307739,-0.5765058,-0.9770871,-2.1360641,-1.0920314,0.7148089,0.0701343,-0.6750358,-0.9158787,-2.3265524,-1.1318162,0.8847132,-0.0148509,-0.6141081,-1.0110094,-2.054881,-0.9592974,0.2817128,-0.012163,0.0498296,-0.2817128,0.012163,-0.0498296,1.2093156,0.8420926,-0.3290534,-1.0332749,0.5322862,-0.4541522,1.846261,1.9407142,-0.2421406,-1.4100066,1.8841259,-0.1113213,1.8433791,2.036113,-0.2194318,-1.4552611,1.995653,-0.2043811,2.0867379,1.9706479,-0.337644,-1.7616938,1.9574013,-0.2781706
Indonesia,25,81.81818,57.69231,2.7027,45.16129,100.0,73.4375,0.0,91.93548,0.0635297,-2.0915035,-1.0823204,0.1535086,-2.1381168,-1.0893798,0.1539115,-2.1442334,-1.0543872,0.1489774,-2.1421426,-1.064675,0.0966866,-2.1911901,-1.1230558,0.1003477,-2.1867421,-1.1696004,0.1091034,-2.1392525,-1.0976522,0.3944836,-2.0593623,-0.8826044,-0.0098659,-1.9964329,-0.7684405,0.200552,-2.0275245,-0.9601009,0.0852472,-1.9364025,-1.0232745,0.6977122,-1.585913,-0.5143692,-0.2056879,-1.8966614,-0.2188974,1.0741569,-1.6534888,-0.833289,-0.8576394,-1.7574351,-0.4434854,1.039616,-2.2263973,-0.941575,-1.5898194,-2.1508008,-0.6591861,0.985616,-2.3812051,-0.9552394,-1.6764187,-2.2690684,-0.7782541,0.9305657,-2.4970565,-0.9819388,-1.5964167,-2.3785401,-0.8327371,1.0272417,-2.2381795,-0.9703232,-1.6156867,-2.2010638,-0.7111311,0.2624841,0.038952,0.0004578,-0.2624841,-0.038952,-0.0004578,0.4241047,1.3208196,-0.0939591,-0.5721438,1.0899641,0.1336348,0.7571954,2.4608373,0.2864473,-0.9488845,2.3406536,0.574367,0.7220916,2.5639093,0.3330554,-0.9948407,2.4441959,0.4693983,0.8471842,2.6519861,0.2242171,-1.3049698,2.4266625,0.3477988
Indonesia,26,63.63636,43.58974,2.7027,83.87097,92.75362,20.3125,0.0,83.87097,-1.1809488,-0.4131008,0.4627985,-1.2385811,-0.4343173,0.5737155,-1.2588573,-0.4285681,0.5597806,-1.2749176,-0.4380255,0.5420654,-1.2724497,-0.3773206,0.4431711,-1.2925455,-0.4142564,0.4602209,-1.256455,-0.3721864,0.4790234,-1.3303077,-0.418262,0.9354171,-1.2551606,-0.0691436,0.6938513,-1.1814478,-0.3967632,0.6120385,-1.1400181,-0.3116413,0.438832,-0.9157377,-0.4039298,1.1667976,-1.5873049,0.1802803,0.7110608,-0.8802897,-1.1153273,0.9369766,-1.4271705,-0.1625911,0.0597234,-0.8095744,-1.7849907,0.8494507,-1.3344091,-0.9686268,-0.2844042,-0.8896133,-1.8568345,0.7764635,-1.4011818,-1.1370548,-0.5905348,-0.9291257,-1.8149759,0.7972749,-1.5600233,-1.2510193,-0.4797542,-0.7581261,-1.8637648,0.8477767,-1.3440621,-0.9957341,-0.3090648,0.0243628,-0.2367003,0.2129636,-0.0243628,0.2367003,-0.2129636,0.0679743,-1.4145475,-0.1341701,0.6502465,1.0134418,-0.9310707,0.6389293,-2.1628686,-0.3459398,0.9591882,2.5324691,-0.6433298,0.7626825,-2.1911044,-0.2864294,1.0214393,2.7603963,-0.7537129,0.5913418,-2.4424884,-0.4978098,0.8228761,2.9555005,-1.0183299
Indonesia,27,100.0,51.28205,2.7027,12.90323,100.0,96.875,100.0,100.0,-0.0639392,-2.0643344,-0.3875677,0.0539099,-2.0894182,-0.4789201,0.0600206,-2.0878889,-0.437869,0.0521774,-2.0906085,-0.4425805,0.042819,-2.1625207,-0.4261226,0.042602,-2.1475381,-0.468268,0.0590184,-2.119436,-0.3962394,0.4285525,-1.9192727,-0.5031208,0.2633993,-1.875882,-0.0703532,0.0941011,-1.9779824,-0.3511419,0.0410761,-1.8866764,-0.3185637,0.1953352,-1.4086588,-0.3633719,0.4268532,-1.6556128,0.577592,-0.3890189,-1.3417663,-0.3981747,-0.050472,-1.3362413,0.4776093,-0.4916559,-1.91318,0.1864543,0.1148817,-1.9951188,0.2641744,-0.5617934,-2.125382,0.2658716,0.306756,-2.1979874,0.10477,-0.5099869,-2.1279514,0.2980752,0.4448203,-2.3368418,0.1555085,-0.4381078,-1.8992765,0.2295827,0.1630476,-2.0900979,0.2581393,-0.0747397,-0.0884359,-0.1462476,0.0747397,0.0884359,0.1462476,-1.1196183,-0.1052541,0.056118,0.0495164,1.1394742,0.0911371,-1.439847,1.0497209,0.4502347,0.0196263,2.6955438,0.4064059,-1.5738826,1.1373238,0.5238462,0.0018552,2.7997918,0.3037475,-1.8202644,0.8936268,0.6308071,-0.2147422,2.6284755,0.2524232
Indonesia,28,72.72727,51.28205,43.24324,7.52688,78.26087,89.0625,0.0,91.93548,-0.204362,-1.8147273,0.394767,-0.2276672,-1.8407951,0.2795687,-0.2245199,-1.846607,0.3144616,-0.2191595,-1.8566438,0.3053388,-0.1302444,-1.8833997,0.2337379,-0.1184567,-1.8797452,0.1863927,-0.103595,-1.8469228,0.2606115,-0.3176621,-1.6525299,0.0255342,0.02398,-1.558218,0.0443027,-0.1981728,-1.7320102,0.3521964,-0.1052338,-1.641522,0.2685732,-0.4257287,-1.129787,0.145616,0.4748514,-1.5574176,0.0675927,-0.3553226,-0.5190642,-0.0227502,0.9390983,-1.5980593,-0.2619948,-0.3609459,-0.2286037,0.1547666,0.4178515,-2.0224494,-0.3440954,-0.3567609,-0.2121529,0.2243024,0.3706952,-2.1357187,-0.4606209,-0.3724463,-0.2329508,0.26179,0.357755,-2.1826278,-0.4559469,-0.3357121,-0.1841575,0.1778794,0.3425462,-2.0611814,-0.3485819,-0.2816451,0.0115401,0.1440026,0.2816451,-0.0115401,-0.1440026,-0.8275098,0.7752626,0.4886432,0.9833398,0.5932777,-0.3256397,-0.9387964,1.6454339,0.4543939,1.362653,1.8119794,-0.4674833,-1.0384334,1.7374266,0.4903712,1.3920043,1.9073482,-0.5732419,-1.1549196,1.736242,0.5726187,1.5989442,1.7748214,-0.5657876
Indonesia,29,54.54545,51.28205,50.0,7.52688,49.27536,81.25,0.0,83.87097,0.0987658,-1.5862737,-0.7562138,0.1756454,-1.6408294,-0.7228365,0.1881101,-1.6378219,-0.7006243,0.1814597,-1.6406964,-0.7117167,0.1109798,-1.6799286,-0.7567783,0.1158629,-1.6764134,-0.788321,0.1315297,-1.6469071,-0.732091,0.4045312,-1.5971166,-0.4289474,-0.0199305,-1.5499994,-0.3889386,0.2201593,-1.5556654,-0.6238527,0.1090534,-1.4787585,-0.6886431,0.6520894,-1.1574528,-0.0399421,-0.2918321,-1.4465764,0.119494,0.9481264,-0.6615889,-0.0842312,-0.7024569,-0.7873764,0.0167582,0.7753138,-0.21374,-0.2074365,-0.6584047,-0.4586679,-0.4015381,0.6831484,-0.0982736,-0.2511537,-0.5464009,-0.3732344,-0.5693231,0.5276075,-0.1383189,-0.288341,-0.3900594,-0.5083741,-0.6246644,0.7052828,-0.1527313,-0.2291758,-0.5816368,-0.4785646,-0.4511541,0.2973552,0.0362954,0.0976859,-0.2973552,-0.0362954,-0.0976859,0.8466297,0.6511926,-0.5059639,-0.7800906,0.4512488,-0.5935053,0.7930536,1.6458335,-0.0628082,-1.3034187,1.660645,-0.410163,0.7301437,1.7357122,-0.0098545,-1.3608283,1.7636275,-0.5096351,0.8994091,1.8384542,-0.078073,-1.5462702,1.7831572,-0.7006105
